longitude,latitude,Year,LST,NDVI,NDBI,NDWI,location_id,LST_change,NDVI_change,NDBI_change,NDWI_change,LST_from_2022,NDVI_from_2022,NDBI_from_2022,NDWI_from_2022
81.63695450495048,21.1225579827077,2024,58.213330069999984,0.14574787,0.0129480595,-0.17890966,21.122558_81.636955,6.002043119999932,-0.023743049999999988,0.0180928619,0.016399159999999996,8.669807730000002,0.028380200000000008,-0.0494553365,-0.02238044
81.63695450495048,21.1225579827077,2025,41.65644119000001,0.15705128,0.015851622,-0.1816694,21.122558_81.636955,-16.556888879999974,0.011303409999999986,0.0029035625,-0.0027597400000000105,-7.887081149999972,0.039683609999999994,-0.046551774000000004,-0.025140180000000012
81.63695450495048,21.1225579827077,2026,49.18121222000002,0.15176961,0.012484108,-0.17805716,21.122558_81.636955,7.524771030000011,-0.005281669999999988,-0.0033675139999999985,0.0036122400000000165,-0.362310119999961,0.034401940000000006,-0.049919288,-0.021527939999999995
81.5952676330887,21.122639581265748,2022,43.16036999000005,0.16779664,0.014115622,-0.20030738,21.12264_81.595268,,,,,0.0,0.0,0.0,0.0
81.5952676330887,21.122639581265748,2023,43.67820002000002,0.21900927,-0.056555923,-0.23691426,21.12264_81.595268,0.5178300299999705,0.05121263000000001,-0.070671545,-0.03660687999999998,0.5178300299999705,0.05121263000000001,-0.070671545,-0.03660687999999998
81.59526763196466,21.122639581775555,2024,54.14930429000003,0.14541698,0.030123392,-0.1984962,21.12264_81.595268,10.471104270000012,-0.07359229,0.086679315,0.038418059999999976,10.988934299999983,-0.022379659999999996,0.016007769999999998,0.0018111799999999956
81.5952676330887,21.122639581265748,2025,36.34996514,0.24860932,-0.12358525,-0.25807247,21.12264_81.595268,-17.79933915000003,0.10319234,-0.153708642,-0.05957626999999999,-6.810404850000047,0.08081268,-0.137700872,-0.05776508999999999
81.59526763196466,21.122639581775555,2026,40.839534410000056,0.24242169,-0.102535665,-0.2520209,21.12264_81.595268,4.489569270000054,-0.0061876299999999995,0.021049584999999996,0.006051570000000006,-2.3208355799999936,0.07462505,-0.11665128699999999,-0.051713519999999985
81.58901871468171,21.12307850352115,2022,45.43848032000005,0.15409335,0.00890434,-0.18286535,21.123079_81.589019,,,,,0.0,0.0,0.0,0.0
81.58901871468171,21.12307850352115,2023,43.34152505000003,0.23521921,-0.06576676,-0.25588512,21.123079_81.589019,-2.0969552700000236,0.08112586000000002,-0.07467109999999999,-0.07301977000000001,-2.0969552700000236,0.08112586000000002,-0.07467109999999999,-0.07301977000000001
81.58901871468171,21.12307850352115,2024,56.788015729999984,0.13841519,0.047109857,-0.19753419,21.123079_81.589019,13.446490679999954,-0.09680402000000002,0.11287661699999998,0.05835093000000002,11.34953540999993,-0.015678159999999997,0.038205516999999994,-0.014668839999999989
81.58901871468171,21.12307850352115,2025,35.97740096000001,0.27982682,-0.20468797,-0.29834536,21.123079_81.589019,-20.810614769999972,0.14141162999999998,-0.251797827,-0.10081117,-9.461079360000042,0.12573346999999999,-0.21359231,-0.11548001
81.58901871468171,21.12307850352115,2026,42.04951348999998,0.23977564,-0.09042592,-0.25710902,21.123079_81.589019,6.07211252999997,-0.040051179999999964,0.11426204999999999,0.04123633999999998,-3.388966830000072,0.08568229000000002,-0.09933026,-0.07424367000000001
81.63515412333882,21.123114403909543,2022,49.11968786,0.155828,0.052410048,-0.19889618,21.123114_81.635154,,,,,0.0,0.0,0.0,0.0
81.63515412333882,21.123114403909543,2023,54.74916680000001,0.1501467,0.046873417,-0.18087281,21.123114_81.635154,5.629478940000013,-0.0056813,-0.005536631,0.01802337000000001,5.629478940000013,-0.0056813,-0.005536631,0.01802337000000001
81.63515412333882,21.123114403909543,2024,60.40598990000001,0.097853296,0.06465893,-0.13340381,21.123114_81.635154,5.656823099999997,-0.05229340399999999,0.017785513000000003,0.04746899999999998,11.28630204000001,-0.05797470399999999,0.012248882000000003,0.06549237
81.63515412333882,21.123114403909543,2025,44.20970212999998,0.10889952,0.07755011,-0.14174236,21.123114_81.635154,-16.196287770000026,0.011046223999999993,0.012891180000000002,-0.00833855,-4.909985730000017,-0.046928479999999995,0.025140062000000005,0.057153819999999994
